month_date_yyyymm,state,state_id,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
201903,maryland,md,329367.14285714284,0.0335,0.0293,18380,0.0317,-0.0223,54.0,-0.3032258064516129,0.018867924528301883,8352,0.2399,-0.113,452,-0.0813,-0.0813,5232,0.1945,0.0992,3167,0.1132,-0.2838,170.17062751274298,0.0145,-0.0936,1922.4285714285713,0.0269,0.0177,437574.1647458984,0.0455,0.0184,21547,0.0429,-0.0721,0.17230685527747552,0.0126,-0.0629,0
201903,utah,ut,406371.4285714286,0.0193,0.042,11208,0.0003,0.2261,59.0,-0.15107913669064743,0.1132075471698113,4708,0.1665,-0.0109,488,0.0252,-0.4135,2800,0.1272,0.4862,7107,0.1377,-0.0201,153.41864104977196,0.0109,0.0848,2658.1428571428573,0.0155,-0.0338,687642.6323024185,0.0112,-0.0392,18315,0.0494,0.1172,0.6341006423982869,0.0766,-0.1594,1
201903,idaho,id,339331.4285714286,0.0039,0.0776,6627,0.0188,-0.0678,59.0,-0.21333333333333337,0.01724137931034475,2712,0.1492,-0.1126,244,0.1509,-0.585,1224,0.0338,0.1769,668,0.1265,0.4649,162.51440628321205,0.0082,0.092,2143.285714285714,-0.0001,-0.0141,563669.2574526456,-0.0071,0.0788,7295,0.0278,-0.0357,0.10079975856345254,0.0096,0.0367,0
201902,alaska,ak,284450.0,0.0125,0.0557,2676,0.0094,-0.0248,112.5,-0.06639004149377592,0.061320754716981174,776,0.3108,0.0,28,-0.125,-0.2222,452,-0.0342,-0.2662,0,-1.0,0.0,167.8796527410435,0.005,0.0267,1714.0,0.0012,0.013,322935.59525405255,0.0073,0.0231,2676,0.0087,-0.0248,0.0,-0.0008,,0
201902,montana,mt,339000.0,-0.0072,0.0082,6248,-0.049,-0.0251,146.5,0.035335689045936425,0.01736111111111116,1284,0.0456,0.0322,48,-0.0769,0.0909,616,-0.1492,0.2031,1297,0.1123,-0.0174,165.97591440422323,0.013,0.041,2100.0,-0.0248,-0.0485,596221.5898034908,-0.0152,-0.0289,7545,-0.0247,-0.0238,0.2075864276568502,0.0301,0.0016,0
201902,georgia,ga,283762.0,0.0144,0.0505,64114,-0.0074,0.1408,71.5,-0.10062893081761004,-0.01379310344827589,25372,0.1016,0.0912,3212,0.0063,-0.1905,17320,0.0081,0.2315,24680,0.1812,0.8299,112.66894531249999,-0.0221,0.0401,2294.5,-0.0186,-0.0406,392048.861837214,0.0131,0.0384,88794,0.0387,0.2741,0.3849393268240946,0.0615,0.145,0
201902,new hampshire,nh,325500.0,0.0095,0.0764,4512,-0.0479,-0.0084,106.5,0.049261083743842304,-0.08974358974358976,1364,0.0396,-0.1189,100,0.9231,0.087,600,-0.1176,0.049,1550,0.209,-0.136,165.9727978240034,0.0094,0.069,1934.0,-0.0015,-0.0102,429970.91700300644,0.0126,0.0477,6062,0.0068,-0.0445,0.34352836879432624,0.073,-0.0508,0
201902,west virginia,wv,166500.0,0.0091,0.0472,7369,-0.0114,-0.0619,122.0,0.008264462809917328,-0.02400000000000002,1444,0.0198,-0.0884,68,0.3077,0.3077,980,-0.02,-0.1091,1410,0.1164,0.199,91.2470111745474,0.0072,0.0188,1803.0,0.0017,0.0347,229270.74875641306,0.0095,0.0612,8779,0.0071,-0.0279,0.19134210883430589,0.0219,0.0416,0
201902,new jersey,nj,349949.5,0.0145,0.0955,42770,0.0261,0.0292,72.0,-0.11111111111111116,-0.03355704697986572,14632,0.0527,-0.0496,356,0.0595,-0.1982,8232,0.0295,0.0752,1050,0.2651,-0.0296,171.53595753205127,0.0443,0.1283,1839.5,0.0107,0.0328,523792.29610799556,0.0206,0.0415,43820,0.0308,0.0277,0.024549918166939442,0.0046,-0.0015,0
201902,delaware,de,299949.5,0.0032,0.0621,4568,0.002,-0.1269,116.0,0.03111111111111109,0.022026431718061623,1308,0.1596,-0.1572,148,0.1563,0.1212,848,0.1522,-0.0093,286,0.4444,7.9375,151.26576658209495,0.0199,0.0552,1979.5,0.0074,0.0386,394823.3342046026,0.0277,0.0717,4854,0.0204,-0.0779,0.06260945709281962,0.0192,0.0565,0
201902,new york,ny,449499.5,0.0405,0.1182,60924,0.0013,0.0541,102.5,0.0,-0.023809523809523836,14984,-0.0053,-0.0647,740,-0.1591,-0.1148,10028,-0.0122,0.1938,10718,0.0143,0.0212,203.10937499999997,0.0417,0.1225,1784.5,0.0008,-0.0086,1060115.7981756348,0.0312,-0.0348,71642,0.0032,0.049,0.1759241021600683,0.0023,-0.0057,0
201902,arkansas,ar,182000.0,0.0117,0.0646,15398,-0.0018,0.0243,99.0,-0.01980198019801982,-0.05714285714285716,3836,0.0235,0.0042,108,-0.1563,-0.1818,2184,-0.0455,0.0876,2397,0.2543,-0.0103,99.1080500730994,0.0073,0.0455,1929.0,0.0068,0.011,247251.82858041162,0.0111,0.0384,17795,0.0265,0.0195,0.15566956747629562,0.0318,-0.0055,0
201902,tennessee,tn,269900.0,0.0007,0.0798,26890,-0.0249,0.0386,78.0,-0.03703703703703709,-0.025000000000000022,9580,0.035,0.0226,532,-0.089,-0.3249,5484,-0.0263,0.1174,9697,0.2088,0.172,130.31497875354106,0.0047,0.0928,2107.0,0.0005,0.0033,361249.1083313933,0.0031,0.0512,36587,0.0278,0.0709,0.36061732986240236,0.0697,0.041,0
201902,iowa,ia,202450.0,0.0189,0.0303,12020,-0.0244,0.0503,95.5,0.03243243243243232,0.026881720430107503,2796,-0.1609,-0.1507,76,-0.3871,-0.7121,1752,-0.0641,-0.1828,3408,0.1475,0.1262,121.21045144148063,0.0243,0.0669,1625.0,0.0006,-0.0113,241076.61849457142,0.014,0.0264,15428,0.009,0.0662,0.28352745424292847,0.0425,0.0191,0
201902,hawaii,hi,699000.0,0.0007,0.0356,6358,0.0205,0.155,77.5,-0.02515723270440251,-0.06060606060606055,1848,-0.0474,0.0871,48,-0.0769,-0.3333,1288,0.0842,0.3143,1057,0.2291,0.4804,515.5107296137339,0.0123,0.0076,1344.5,-0.0096,-0.0143,1281642.207434968,0.0003,-0.0543,7415,0.0458,0.1923,0.16624724756212644,0.0282,0.0365,0
201902,washington,wa,449450.0,0.0393,0.1541,14115,-0.0479,0.2834,65.0,-0.11564625850340138,0.2621359223300972,6168,-0.0528,-0.1163,1100,-0.0072,-0.4433,3568,-0.2356,0.2169,5868,0.0789,-0.1071,215.50322005277815,0.017,0.1549,2068.0,0.0076,-0.0051,634477.208433895,0.0344,0.1105,19983,-0.0139,0.1373,0.4157279489904357,0.0488,-0.1818,1
201902,wyoming,wy,245000.0,-0.0081,-0.0004,3166,-0.0306,-0.0941,129.5,0.031872509960159334,-0.029962546816479363,648,0.0519,-0.0899,36,0.2857,0.2857,336,-0.0667,-0.16,585,0.1607,0.0675,117.00797919134811,-0.0025,0.0223,2106.0,-0.0047,0.0014,529670.6512470642,0.018,0.1172,3751,-0.005,-0.0722,0.18477574226152874,0.0305,0.028,0
201902,district of columbia,dc,625242.5,0.0167,0.0526,1258,-0.0256,0.205,38.5,-0.3529411764705882,-0.012820512820512775,808,0.2169,0.1412,24,0.0,0.5,288,-0.1724,0.1613,263,-0.09,-0.2755,489.31133535750433,-0.0042,-0.1137,1473.0,0.0061,0.2536,946185.3117625575,-0.0141,-0.0183,1521,-0.0373,0.081,0.20906200317965024,-0.0148,-0.1386,1
201902,south dakota,sd,234900.0,0.0082,0.0246,3135,-0.0029,-0.0312,83.5,-0.023391812865497075,0.024539877300613577,656,-0.2039,-0.2511,16,-0.3333,-0.6,272,-0.1605,-0.0145,176,0.0539,0.0667,120.24342396109637,0.003,0.051,1988.0,0.0035,-0.0105,288651.4134145172,0.0031,-0.009,3311,0.0,-0.0265,0.056140350877192984,0.003,0.0052,0
201902,north dakota,nd,233510.0,0.0155,0.0157,3080,-0.0281,-0.0144,102.0,0.0049261083743843415,0.10869565217391308,656,-0.1841,-0.18,24,0.5,0.5,312,-0.25,-0.1959,167,-0.0176,0.0373,111.3130395274875,0.0028,0.0013,2118.5,-0.0014,0.0031,277988.35019639746,0.0099,0.0539,3247,-0.0276,-0.0119,0.05422077922077922,0.0006,0.0027,0
201902,new mexico,nm,239995.0,0.0023,0.0448,7620,-0.0216,-0.1385,103.5,-0.04166666666666663,-0.0547945205479452,2288,0.1602,-0.0435,176,0.0476,0.4194,2052,0.0385,0.0962,2400,0.2245,0.0314,123.87519083969465,0.008,0.042,1963.5,-0.0005,0.0179,366960.3960614531,0.0037,0.038,10020,0.0279,-0.1031,0.31496062992125984,0.0633,0.0519,0
201902,arizona,az,334950.0,0.0181,0.0362,27647,0.0284,0.0432,61.0,-0.12230215827338131,-0.03937007874015752,11452,-0.0097,-0.0059,1012,0.0327,-0.2493,12840,0.0686,0.2723,13200,0.3355,0.6631,168.34765624999997,0.0092,0.0572,2066.0,0.0076,-0.0067,528766.8152590201,0.011,0.0229,40847,0.111,0.1861,0.4774478243570731,0.1098,0.1779,0
201902,alabama,al,219450.0,0.0209,0.1009,22412,-0.0098,-0.0893,102.0,-0.05555555555555558,-0.037735849056603765,6272,0.0631,-0.0339,552,0.0615,-0.3727,4168,0.0048,0.0077,1978,0.303,0.1513,104.29687499999999,0.014,0.0829,1980.0,0.0041,-0.0105,289024.89559882635,0.0173,0.0901,24390,0.0099,-0.0736,0.08825629127253257,0.0212,0.0184,0
201902,illinois,il,236749.0,0.0525,0.0595,45137,-0.0017,0.0335,75.5,-0.09036144578313254,-0.01948051948051943,17800,0.1089,0.0239,1128,0.0562,-0.1269,13300,0.0349,-0.0511,17480,0.2157,-0.0861,123.35937499999999,0.0403,0.0869,1793.0,0.009,-0.017,362632.0775461167,0.0545,0.0158,62617,0.0508,-0.0029,0.38726543633825905,0.0693,-0.0507,0
201902,missouri,mo,189900.0,0.0101,0.0582,21603,-0.0303,-0.0281,98.0,0.03157894736842115,0.03703703703703698,6428,0.0649,-0.1117,256,-0.5224,-0.3663,3556,-0.2689,-0.1501,5402,0.1946,-0.2839,105.69531249999999,0.0105,0.0767,1780.5,0.0174,-0.0003,265504.4098858194,0.025,0.0461,27005,0.0077,-0.0929,0.2500578623339351,0.0471,-0.0893,0
201902,maine,me,239450.0,0.0019,0.0642,7559,-0.0368,-0.0382,162.5,0.07973421926910307,-0.041297935103244865,1208,0.1797,-0.0382,36,0.8,0.0,724,-0.1381,0.0523,566,0.0948,-0.3072,142.184117965368,0.0042,0.0596,1684.5,0.0006,-0.0091,353932.1865820581,0.0142,0.0441,8125,-0.0287,-0.0635,0.07487762931604709,0.009,-0.0291,0
201902,nebraska,ne,233500.0,0.0197,0.0266,4643,-0.0293,0.1286,67.0,-0.05633802816901412,-0.10067114093959728,1584,-0.122,0.0025,136,1.2667,0.7,708,-0.1843,0.1879,1070,0.1758,-0.598,125.87805801878355,0.0326,0.0913,1846.5,0.0014,-0.0051,282611.3131910255,0.0157,-0.0076,5713,0.0035,-0.1569,0.23045444755545982,0.0402,-0.4166,1
201902,rhode island,ri,354900.0,0.0229,0.0272,3191,-0.0606,0.225,76.0,-0.02564102564102566,-0.10059171597633132,1144,0.0554,0.1,32,0.6,-0.7576,528,-0.1852,-0.3498,1750,0.1513,-0.0448,214.62352092936936,0.0168,0.0367,1641.0,0.018,-0.0073,574608.7563480411,0.0427,-0.0191,4941,0.0049,0.1136,0.5484174240050141,0.101,-0.1548,1
201902,louisiana,la,224000.0,0.0182,0.0433,19193,0.014,0.0791,99.5,-0.014851485148514865,0.05291005291005302,4896,0.0091,0.0506,220,0.0577,0.4103,4116,-0.0048,0.1041,3214,0.1917,0.0958,117.32665745856353,0.0029,0.0414,1902.5,0.0018,0.0003,291909.0977311475,0.0077,0.0178,22407,0.0362,0.0815,0.16745688532277392,0.025,0.0026,0
201902,nevada,nv,324894.0,-0.0003,-0.0717,11600,0.0257,0.8386,54.5,-0.15503875968992253,0.01869158878504673,4776,0.0084,0.2784,340,-0.0341,-0.2478,4944,0.1135,1.5537,2431,0.1899,-0.6056,175.8462902345881,-0.0025,0.0278,1845.0,-0.003,-0.1189,563069.2762583824,-0.0131,-0.178,14031,0.0509,0.1249,0.20956896551724138,0.0289,-0.7674,1
201902,utah,ut,398687.5,0.0225,0.0495,11205,-0.0153,0.2339,69.5,-0.06711409395973156,-0.021126760563380254,4036,-0.0279,-0.0289,476,0.0917,-0.6149,2484,-0.0111,0.5564,6247,0.1745,-0.0644,151.76355943781272,0.0174,0.0863,2617.5,0.0035,-0.0257,680059.1984898116,0.0155,-0.0434,17452,0.0452,0.1075,0.5575189647478804,0.0901,-0.1778,1
201902,minnesota,mn,287450.0,0.027,0.0552,13805,-0.0352,-0.0089,92.5,-0.021164021164021163,0.0,4900,0.0399,-0.1723,1016,1.5657,-0.0451,3556,0.1806,-0.0133,7088,0.1375,-0.0827,144.02469671228943,0.0121,0.0788,2054.0,0.0163,-0.0219,382161.44730148034,0.0326,0.0161,20893,0.0172,-0.0352,0.5134371604491127,0.078,-0.0413,0
201902,california,ca,531950.0,0.0153,0.0544,76116,0.0038,0.2729,48.5,-0.2421875,0.2933333333333332,34784,-0.0202,-0.0754,5196,0.1325,-0.024,26732,0.0047,0.4554,30929,0.2415,0.1474,300.49999999999994,0.0228,0.0885,1806.0,0.0033,-0.0376,997870.1325046816,0.0247,-0.0274,107045,0.0626,0.2339,0.40634032266540543,0.0778,-0.0444,1
201902,virginia,va,294450.0,0.0189,0.0295,31034,-0.0278,-0.0394,90.5,-0.03208556149732622,0.0584795321637428,11048,0.1561,-0.0583,672,0.0182,-0.3029,5628,0.0438,-0.1201,8047,0.1627,-0.0421,141.46191406249997,0.0099,0.03,2077.5,0.0073,0.032,411568.21551174694,0.0229,0.0122,39081,0.0062,-0.0399,0.2592962557195334,0.0425,-0.0007,0
201902,michigan,mi,198500.0,0.0339,0.1408,32338,-0.0549,0.0546,93.0,0.06285714285714294,-0.06999999999999995,9616,-0.0479,0.034,544,0.1057,-0.0355,5916,-0.1401,0.1766,4257,0.1416,1.3086,119.34179687499999,0.0149,0.1018,1628.5,0.0059,0.0165,294171.68304652756,0.0202,0.0491,36595,-0.0356,0.1258,0.13164079411218998,0.0227,0.0715,0
201902,texas,tx,285000.0,0.0081,0.0094,96831,0.0055,0.1098,71.5,-0.10624999999999996,-0.04026845637583898,35936,0.0449,0.0928,5332,0.1081,-0.0632,32428,0.0739,0.2501,34477,0.2976,0.0038,128.08984374999997,0.0096,0.0406,2219.5,0.0034,-0.0173,395097.1157795886,0.0125,-0.0043,131308,0.0686,0.0799,0.35605333002860656,0.0802,-0.0376,0
201902,maryland,md,318700.0,0.0117,0.0536,17816,-0.0388,0.0164,77.5,-0.049079754601227044,-0.03125,6736,0.1646,-0.0497,492,0.0789,0.0603,4380,-0.0293,0.0478,2845,0.0909,-0.2315,167.7443760489055,0.0075,-0.0865,1872.0,0.0043,-0.0019,418520.89259232656,0.0192,0.0145,20661,-0.0228,-0.0268,0.1596879209699147,0.019,-0.0515,0
201902,florida,fl,326700.0,0.0052,0.0052,163956,0.033,0.1354,82.0,-0.029585798816568087,0.03797468354430378,47668,-0.0417,0.0094,4500,0.0807,-0.2055,56464,0.0753,0.0692,49037,0.248,-0.0519,182.44921874999997,0.0057,0.0255,1757.5,0.0009,-0.0193,639456.5631297303,0.0062,0.0021,212993,0.0757,0.086,0.2990863402376247,0.0515,-0.0591,0
201902,connecticut,ct,349250.0,0.0292,0.0009,19087,0.0309,0.0515,106.5,-0.01388888888888884,0.07575757575757569,4508,0.1203,-0.1034,112,-0.1515,-0.2432,2936,0.0055,0.0411,68,0.0,0.0,180.74999999999997,0.0178,0.0058,1916.5,0.01,0.0082,738243.7416049927,0.0136,-0.0061,19155,0.0308,0.0513,0.0035626342536805157,-0.0001,-0.0002,0
201902,kentucky,ky,195454.0,0.0239,0.0862,13770,-0.0395,0.0221,93.5,0.0108108108108107,-0.02604166666666663,3764,-0.1189,-0.1055,288,0.5,0.8947,3024,-0.0514,0.2455,5472,0.2465,-0.0178,103.20355886317009,0.0067,0.0688,1918.5,0.0089,0.0042,267960.765665959,0.0174,0.0548,19242,0.0276,0.0105,0.39738562091503266,0.0912,-0.0161,0
201902,kansas,ks,173700.0,0.0326,0.086,9689,-0.0107,0.0591,94.5,0.02717391304347827,0.04419889502762442,2884,0.0681,-0.0177,124,-0.2955,-0.2955,1640,-0.0869,-0.0353,831,0.2385,-0.1459,87.92722068008328,0.0245,0.0937,1941.5,-0.0036,0.0377,266173.8006208231,0.0523,0.1297,10520,0.0053,0.0394,0.08576736505315306,0.0173,-0.0206,0
201902,massachusetts,ma,493950.0,0.0354,0.0456,14521,-0.0265,0.1466,82.0,-0.03529411764705881,-0.06818181818181823,5576,0.028,-0.0805,184,0.15,-0.2698,2896,-0.0706,0.2906,2205,0.2672,0.0294,255.15673225308643,0.0236,0.0621,1883.0,0.0113,-0.0147,786191.1023792253,0.0431,0.0176,16726,0.0042,0.1297,0.15184904620893877,0.0352,-0.0173,0
201902,south carolina,sc,273950.0,0.0128,0.0539,28609,0.0101,0.0161,94.5,-0.03076923076923077,-0.0052631578947368585,8544,0.0205,0.0259,1312,0.1673,-0.0267,6992,0.0844,0.1148,9988,0.2661,0.1571,136.46671489703567,0.0104,0.0731,2001.0,0.0,-0.0082,405192.46042720333,0.0107,0.034,38597,0.0659,0.0492,0.3491209060085987,0.0706,0.0425,0
201902,oregon,or,416975.0,0.011,0.0424,13619,-0.0189,0.1423,80.0,-0.07514450867052025,-0.006211180124223614,5024,-0.0316,0.004,320,-0.0123,0.0959,2996,-0.0335,0.238,1732,0.2103,-0.1314,213.07492661659327,0.004,0.0459,1982.5,0.0092,-0.0095,559875.9706110744,0.0088,0.0111,15351,0.0025,0.1031,0.12717526984360086,0.0241,-0.0401,0
201902,indiana,in,180900.0,0.0252,0.1136,17894,-0.0548,-0.002,87.0,0.060975609756097615,0.005780346820809301,5724,0.0438,-0.0684,208,0.0196,0.1304,3508,-0.1477,-0.0749,2975,0.2396,-0.4121,92.57197802197803,0.0119,0.0796,1919.0,0.0052,0.0183,246905.3624757267,0.0193,0.0605,20869,-0.0217,-0.0923,0.16625684587012407,0.0395,-0.116,0
201902,colorado,co,459500.0,0.0211,-0.0269,19379,-0.0086,0.197,75.5,-0.11695906432748537,-0.10650887573964496,9068,0.0826,0.05,864,0.1551,0.2067,4852,-0.0456,0.7403,11068,0.2856,1.4347,193.8367988394584,0.0191,0.0592,2345.0,-0.0051,-0.062,919305.8631554004,0.0095,-0.0538,30447,0.0813,0.4683,0.5711337014293824,0.1307,0.2903,0
201902,oklahoma,ok,192995.0,0.0163,0.0656,15258,-0.0252,-0.0867,78.5,-0.07100591715976334,-0.006329113924050667,4628,0.0035,-0.1038,240,0.5,0.25,3068,-0.0543,-0.0976,2456,0.2225,13.7952,100.88256258276817,0.0095,0.0383,1922.0,0.0039,0.0116,263556.50381290354,0.0102,0.0709,17714,0.003,0.0498,0.160964739808625,0.0326,0.151,0
201902,pennsylvania,pa,199900.0,0.0184,0.0527,39783,-0.0348,-0.0701,103.0,0.02487562189054726,-0.028301886792452824,11556,0.0296,-0.0846,752,0.3056,0.1124,7764,-0.0232,-0.0509,8153,0.2394,0.4372,115.57812499999999,0.0127,0.0102,1814.0,0.0078,0.0395,296813.82078080357,0.0206,0.0436,47936,0.003,-0.0107,0.204936782042581,0.0453,0.0723,0
201902,vermont,vt,285000.0,0.0009,0.0755,4510,-0.0138,-0.0734,171.5,0.042553191489361764,-0.09259259259259256,672,0.2444,-0.0175,12,-0.5,-0.5714,408,-0.0467,-0.0727,656,0.1469,0.038,143.48690965092402,0.0073,0.0392,2001.0,-0.0047,0.0243,408746.64274404757,0.0104,0.0277,5166,0.0041,-0.0606,0.14545454545454545,0.0204,0.0156,0
201902,ohio,oh,169900.0,0.0297,0.1334,27540,-0.0632,-0.059,81.5,0.006172839506172867,-0.04117647058823526,10352,0.0971,-0.0499,272,-0.1282,-0.6,6400,-0.0981,-0.2282,14026,0.1789,-0.049,95.36564116738984,0.0089,0.0338,1766.0,0.0057,0.0749,253001.90609334654,0.0312,0.0788,41566,0.0065,-0.0556,0.5092955700798838,0.1046,0.0054,0
201902,north carolina,nc,289450.0,0.0158,0.0695,43032,-0.0129,-0.0504,109.0,-0.03539823008849563,0.033175355450236976,13172,0.1262,-0.0485,1536,0.1195,-0.0129,10220,0.0357,0.1366,14243,0.2276,0.0251,138.16253799994234,0.0425,0.1185,2186.0,0.0139,0.0196,383907.6064251178,0.0154,0.0311,57275,0.0376,-0.0326,0.33098624279605876,0.0649,0.0244,0
201902,mississippi,ms,192201.0,0.0145,0.0547,10577,0.0003,-0.0699,115.0,-0.012875536480686733,0.05504587155963292,2628,0.1154,-0.0654,136,0.1333,-0.1282,1776,-0.0533,-0.0472,2329,0.2932,0.5414,95.72304630354165,0.0091,0.0416,2001.0,0.0035,0.0015,252336.81018363146,0.0153,0.0555,12906,0.0429,0.0018,0.22019476221991113,0.0499,0.0873,0
201902,idaho,id,338000.0,0.0128,0.0992,6505,-0.0363,-0.0777,75.0,-0.09638554216867468,-0.1329479768786127,2360,0.048,-0.0545,212,0.325,-0.3205,1184,-0.1111,0.2759,593,0.4086,0.4119,161.1929999683113,0.0054,0.1025,2143.5,-0.0044,-0.0197,567676.5130048317,0.026,0.0921,7098,-0.0102,-0.0502,0.09116064565718678,0.0288,0.0316,0
201902,wisconsin,wi,239900.0,0.0435,0.1427,15948,-0.0624,-0.1443,112.0,0.05164319248826299,-0.042735042735042694,4244,-0.0635,-0.1907,288,0.0909,0.1429,2348,-0.2131,-0.0955,5766,0.1507,0.2978,127.08653846153845,0.0154,0.0858,1784.5,0.0165,0.0226,319695.72879930295,0.0309,0.0944,21714,-0.0139,-0.0592,0.3615500376222724,0.0669,0.1232,0
201901,south dakota,sd,233000.0,0.013,0.0292,3144,-0.072,0.001,85.5,0.08227848101265822,0.017857142857142794,824,0.3919,-0.0096,24,0.2,0.0,324,0.0519,-0.0122,167,0.0503,0.5607,119.88462165688193,0.0078,0.0556,1981.0,0.0025,0.0008,287770.2918427973,0.0018,-0.0044,3311,-0.0665,0.0194,0.05311704834605598,0.0062,0.0191,0
201901,south carolina,sc,270495.0,0.0018,0.0444,28323,-0.0324,0.0196,97.5,0.026315789473684292,-0.015151515151515138,8372,0.648,0.1204,1124,0.0644,-0.1711,6448,0.114,0.1589,7889,-0.0545,0.0568,135.05761718749997,0.0046,0.0758,2001.0,0.0,-0.0025,400897.43553021864,-0.0051,0.0439,36212,-0.0373,0.0275,0.2785368781555626,-0.0065,0.0098,0
201901,washington,wa,432475.0,0.0011,0.1579,14825,-0.1552,0.3046,73.5,0.09701492537313428,0.006849315068493178,6512,0.4575,0.0551,1108,-0.1971,-0.316,4668,-0.0854,0.4624,5439,-0.0831,-0.0622,211.89810426540282,-0.0018,0.1558,2052.5,0.0061,-0.0061,613370.6835507748,0.0159,0.1059,20264,-0.137,0.1806,0.3668802698145025,0.0288,-0.1435,1
201901,connecticut,ct,339350.0,-0.0016,-0.0003,18514,-0.1031,0.0626,108.0,0.09090909090909083,0.0640394088669951,4024,0.4129,0.0556,132,0.5714,0.1379,2920,0.1928,0.1094,68,-0.0286,0.193,177.5842983651226,0.0027,0.0015,1897.5,-0.0081,0.0142,728330.3367397821,-0.0017,0.0142,18582,-0.1028,0.063,0.003672896186669547,0.0003,0.0004,0
201901,hawaii,hi,698500.0,0.0007,0.0235,6230,0.0299,0.1488,79.5,-0.0535714285714286,-0.08620689655172409,1940,0.3038,0.1149,52,0.1818,-0.35,1188,0.1693,0.375,860,-0.0412,0.3565,509.2348777875435,0.0126,-0.0092,1357.5,-0.0177,-0.0163,1281254.341885188,0.0055,-0.0735,7090,0.0207,0.1705,0.13804173354735153,-0.0102,0.0211,0
201901,north dakota,nd,229950.0,-0.013,0.0002,3169,-0.1063,0.0319,101.5,0.004950495049504955,0.004950495049504955,804,1.051,0.0203,16,-0.2,0.0,416,-0.0459,0.04,170,0.2057,0.2687,111.00354222388388,0.0032,0.0081,2121.5,-0.0096,0.0014,275255.1897195028,-0.0028,0.0401,3339,-0.0944,0.0418,0.05364468286525718,0.0139,0.01,0
201901,new jersey,nj,344950.0,-0.0141,0.122,41681,-0.0689,0.0321,81.0,0.03846153846153855,-0.04705882352941182,13900,0.5397,0.107,336,0.0633,-0.0455,7996,0.0532,0.0736,830,0.0222,-0.147,164.26161794589137,0.0166,0.1029,1820.0,-0.0027,0.0317,513241.35574358946,-0.0114,0.0445,42511,-0.0673,0.0279,0.019913149876442503,0.0018,-0.0042,0
201901,district of columbia,dc,614975.0,0.0251,0.0885,1291,-0.1341,0.162,59.5,0.14423076923076916,0.053097345132743445,664,0.2296,0.0311,24,-0.25,0.2,348,-0.0842,0.4746,289,-0.0997,0.0105,491.3831339781377,-0.0127,-0.1024,1464.0,0.0295,0.2719,959693.534735671,0.03,0.0028,1580,-0.128,0.131,0.2238574748257165,0.0086,-0.0336,0
201901,texas,tx,282706.0,-0.0077,0.0115,96306,-0.0552,0.1063,80.0,0.06666666666666665,-0.024390243902439046,34392,0.3994,0.1778,4812,-0.1468,-0.0139,30196,0.0775,0.2009,26569,-0.1323,-0.0464,126.87109374999999,0.0008,0.0417,2212.0,-0.0081,-0.0169,390216.08614199096,-0.0081,0.0024,122875,-0.073,0.0693,0.27588104583307377,-0.0245,-0.0442,0
201901,alabama,al,214950.0,-0.0002,0.09,22633,-0.051,-0.0767,108.0,0.05882352941176472,-0.00917431192660545,5900,0.3902,0.0743,520,0.0924,-0.0972,4148,0.1163,0.0318,1518,0.0127,0.1767,102.85937499999999,0.004,0.0788,1972.0,-0.003,-0.0182,284099.94711050036,-0.0022,0.0803,24151,-0.0472,-0.0641,0.06707020721954668,0.0042,0.0144,0
201901,nevada,nv,325000.0,-0.0208,-0.0785,11309,-0.0138,0.7776,64.5,0.09322033898305082,-0.07194244604316546,4736,0.4599,0.372,352,0.0864,-0.1538,4440,0.3293,1.5056,2043,-0.0996,-0.5971,176.28157726502823,-0.0049,0.0331,1850.5,-0.0157,-0.1201,570534.6390489195,-0.0314,-0.1905,13352,-0.028,0.1678,0.18065257759306746,-0.0172,-0.6164,1
201901,pennsylvania,pa,196292.0,-0.0136,0.0386,41217,-0.0773,-0.0633,100.5,0.10439560439560447,-0.05188679245283023,11224,0.2937,0.0617,576,0.1163,-0.1,7948,0.0643,-0.0124,6578,-0.0184,0.3733,114.13378906249999,-0.0054,0.0189,1800.0,0.0022,0.0342,290814.03280685365,-0.0145,0.0431,47795,-0.0696,-0.0204,0.15959434214037896,0.0096,0.0507,0
201901,nebraska,ne,229000.0,0.0088,0.035,4783,-0.0814,0.1003,71.0,0.07575757575757569,-0.053333333333333344,1804,0.4363,0.2091,60,-0.0625,-0.1667,868,0.2471,0.4371,910,-0.0381,-0.6028,121.90146602565895,0.0231,0.0623,1844.0,-0.0032,0.0022,278248.2814899392,-0.0029,0.0082,5693,-0.0748,-0.1424,0.19025716077775454,0.0086,-0.3368,1
